date,ndvi,ndre,cire,s2rep,field_id
2026-03-28,0.7303,0.4594,1.5226,719.0416,FLD0006
2026-04-02,0.7278,0.4539,1.5103,718.3322,FLD0006
2026-04-07,0.7214,0.4506,1.4966,718.3191,FLD0006
2026-04-12,0.7239,0.4488,1.4467,717.5820,FLD0006
2026-04-17,0.7271,0.4535,1.4632,717.6328,FLD0006
2026-04-22,0.7233,0.4500,1.4388,717.2301,FLD0006
2026-04-27,0.7105,0.4450,1.4496,717.5118,FLD0006
2026-05-02,0.6873,0.4324,1.4096,717.3232,FLD0006
2026-05-07,0.6557,0.4183,1.3819,717.7695,FLD0006
2026-05-12,0.6463,0.4140,1.3407,717.3054,FLD0006
2026-05-17,0.6539,0.4249,1.3769,717.3870,FLD0006
2026-05-22,0.6699,0.4342,1.3702,716.6866,FLD0006
2026-05-27,0.6874,0.4463,1.3916,716.4756,FLD0006
2026-06-01,0.7014,0.4573,1.4360,716.6778,FLD0006
2026-06-06,0.7058,0.4613,1.4809,716.9774,FLD0006
2026-06-11,0.7111,0.4658,1.5236,717.2312,FLD0006
2026-06-16,,,,,FLD0006
2026-06-21,,,,,FLD0006
2026-06-26,,,,,FLD0006
2026-07-01,,,,,FLD0006
2026-07-06,,,,,FLD0006
2026-07-11,,,,,FLD0006
2026-07-16,,,,,FLD0006
2026-07-21,,,,,FLD0006
2026-07-26,,,,,FLD0006
2026-07-31,,,,,FLD0006
2026-08-05,,,,,FLD0006
2026-08-10,,,,,FLD0006
2026-08-15,,,,,FLD0006
2026-08-20,,,,,FLD0006
2026-08-25,0.8026,0.5430,2.1571,720.8291,FLD0006
2026-08-30,0.8087,0.5481,2.1993,721.0690,FLD0006
2026-09-04,0.8148,0.5533,2.2415,721.3088,FLD0006
2026-09-09,0.8209,0.5584,2.2838,721.5487,FLD0006
2026-09-14,,,,,FLD0006
2026-09-19,,,,,FLD0006
2025-06-01,,,,,FLD0007
2025-06-06,,,,,FLD0007
2025-06-11,0.7904,0.4507,1.4692,714.8523,FLD0007
2025-06-16,0.7837,0.4471,1.4506,714.7809,FLD0007
2025-06-21,0.7769,0.4435,1.4320,714.7094,FLD0007
2025-06-26,0.7702,0.4399,1.4134,714.6379,FLD0007
2025-07-01,,,,,FLD0007
2025-07-06,,,,,FLD0007
2025-07-11,,,,,FLD0007
2025-07-16,,,,,FLD0007
2025-07-21,,,,,FLD0007
2025-07-26,,,,,FLD0007
2025-07-31,,,,,FLD0007
2025-08-05,,,,,FLD0007
2025-08-10,,,,,FLD0007
2025-08-15,,,,,FLD0007
2025-08-20,,,,,FLD0007
2025-08-25,,,,,FLD0007
2025-08-30,,,,,FLD0007
2025-09-04,,,,,FLD0007
2025-09-09,,,,,FLD0007
2025-09-14,,,,,FLD0007
2025-09-19,,,,,FLD0007
2025-09-24,,,,,FLD0007
2025-09-29,,,,,FLD0007
2025-10-04,,,,,FLD0007
2025-10-09,,,,,FLD0007
2025-10-14,,,,,FLD0007
2025-10-19,,,,,FLD0007
2025-10-24,,,,,FLD0007
2025-10-29,,,,,FLD0007
2025-11-03,,,,,FLD0007
2025-11-08,,,,,FLD0007
2025-11-13,,,,,FLD0007
2025-11-18,0.5748,0.3355,0.8737,712.5653,FLD0007
2025-11-23,0.5670,0.3313,0.8508,712.4590,FLD0007
2025-11-28,0.5606,0.3278,0.8333,712.3963,FLD0007
2025-12-03,0.5574,0.3266,0.8299,712.4510,FLD0007
2025-12-08,0.5583,0.3280,0.8445,712.6536,FLD0007
2025-12-13,0.5631,0.3320,0.8754,712.9911,FLD0007
2025-12-18,0.5701,0.3374,0.9158,713.4070,FLD0007
2025-12-23,0.5764,0.3423,0.9536,713.8011,FLD0007
2025-12-28,,,,,FLD0007
2026-01-02,,,,,FLD0007
2026-01-07,,,,,FLD0007
2026-01-12,0.6009,0.3617,1.1004,715.3426,FLD0007
2026-01-17,0.6074,0.3667,1.1404,715.7675,FLD0007
2026-01-22,0.6134,0.3715,1.1763,716.1430,FLD0007
2026-01-27,0.6180,0.3754,1.2012,716.3855,FLD0007
2026-02-01,0.6210,0.3783,1.2121,716.4605,FLD0007
2026-02-06,0.6225,0.3802,1.2104,716.3828,FLD0007
2026-02-11,0.6231,0.3816,1.2014,716.2164,FLD0007
2026-02-16,0.6239,0.3831,1.1944,716.0746,FLD0007
2026-02-21,,,,,FLD0007
2026-02-26,0.6257,0.3863,1.1820,715.8108,FLD0007
2026-03-03,0.6278,0.3883,1.1751,715.6196,FLD0007
2026-03-08,0.6284,0.3898,1.1691,715.5025,FLD0007
2026-03-13,0.6253,0.3897,1.1654,715.5853,FLD0007
2026-03-18,0.6175,0.3876,1.1647,715.9201,FLD0007
2026-03-23,0.6055,0.3838,1.1666,716.4844,FLD0007
2026-03-28,0.5951,0.3833,1.2020,717.5780,FLD0007
2026-04-02,0.5742,0.3707,1.1528,717.5004,FLD0007
2026-04-07,0.5447,0.3545,1.0711,717.4769,FLD0007
2026-04-12,0.5249,0.3407,0.9631,716.5105,FLD0007
2026-04-17,0.5186,0.3366,0.9020,716.2276,FLD0007
2026-04-22,0.5093,0.3285,0.8372,715.6836,FLD0007
2026-04-27,0.5029,0.3252,0.8270,715.8012,FLD0007
2026-05-02,0.4851,0.3125,0.7735,715.4957,FLD0007
2026-05-07,0.4610,0.2978,0.7302,716.1312,FLD0007
2026-05-12,0.4486,0.2949,0.6930,715.7285,FLD0007
2026-05-17,0.4394,0.2975,0.6947,716.0629,FLD0007
2026-05-22,0.4448,0.3009,0.6903,715.5022,FLD0007
2026-05-27,0.4590,0.3125,0.7270,715.6314,FLD0007
2026-06-01,0.4909,0.3313,0.8206,716.0322,FLD0007
2026-06-06,0.5340,0.3506,0.9421,716.5632,FLD0007
2026-06-11,0.5736,0.3724,1.0609,716.5166,FLD0007
2026-06-16,0.5942,0.3829,1.1394,716.4213,FLD0007
2026-06-21,0.6153,0.3917,1.1934,716.1301,FLD0007
2026-06-26,0.6210,0.3976,1.2269,716.5066,FLD0007
2026-07-01,0.6266,0.4035,1.2640,716.8932,FLD0007
2026-07-06,,,,,FLD0007
2026-07-11,,,,,FLD0007
2026-07-16,,,,,FLD0007
2026-07-21,,,,,FLD0007
2026-07-26,,,,,FLD0007
2026-07-31,,,,,FLD0007
2026-08-05,,,,,FLD0007
2026-08-10,,,,,FLD0007
2026-08-15,,,,,FLD0007
2026-08-20,,,,,FLD0007
2026-08-25,0.7097,0.4740,1.6987,720.4052,FLD0007
2026-08-30,0.7173,0.4804,1.7382,720.7245,FLD0007
2026-09-04,0.7248,0.4868,1.7777,721.0438,FLD0007
2026-09-09,0.7324,0.4932,1.8172,721.3630,FLD0007
2026-09-14,,,,,FLD0007
2026-09-19,,,,,FLD0007
2025-06-01,,,,,FLD0010
2025-06-06,,,,,FLD0010
2025-06-11,,,,,FLD0010
2025-06-16,,,,,FLD0010
2025-06-21,,,,,FLD0010
2025-06-26,,,,,FLD0010
2025-07-01,,,,,FLD0010
2025-07-06,,,,,FLD0010
2025-07-11,,,,,FLD0010
2025-07-16,,,,,FLD0010
2025-07-21,,,,,FLD0010
2025-07-26,,,,,FLD0010
2025-07-31,,,,,FLD0010
2025-08-05,,,,,FLD0010
2025-08-10,,,,,FLD0010
2025-08-15,,,,,FLD0010
2025-08-20,,,,,FLD0010
2025-08-25,,,,,FLD0010
2025-08-30,,,,,FLD0010
2025-09-04,,,,,FLD0010
2025-09-09,,,,,FLD0010
2025-09-14,,,,,FLD0010
2025-09-19,,,,,FLD0010
2025-09-24,,,,,FLD0010
2025-09-29,,,,,FLD0010
2025-10-04,,,,,FLD0010
2025-10-09,,,,,FLD0010
2025-10-14,,,,,FLD0010
2025-10-19,,,,,FLD0010
2025-10-24,,,,,FLD0010
2025-10-29,,,,,FLD0010
2025-11-03,,,,,FLD0010
2025-11-08,,,,,FLD0010
2025-11-13,,,,,FLD0010
2025-11-18,,,,,FLD0010
2025-11-23,,,,,FLD0010
2025-11-28,,,,,FLD0010
2025-12-03,,,,,FLD0010
2025-12-08,0.8165,0.4665,1.4611,714.7975,FLD0010
2025-12-13,0.8142,0.4676,1.4593,714.8826,FLD0010
2025-12-18,0.8118,0.4686,1.4576,714.9676,FLD0010
2025-12-23,0.8095,0.4696,1.4558,715.0527,FLD0010
2025-12-28,,,,,FLD0010
2026-01-02,,,,,FLD0010
2026-01-07,,,,,FLD0010
2026-01-12,,,,,FLD0010
2026-01-17,,,,,FLD0010
2026-01-22,,,,,FLD0010
2026-01-27,,,,,FLD0010
2026-02-01,,,,,FLD0010
2026-02-06,,,,,FLD0010
2026-02-11,,,,,FLD0010
2026-02-16,,,,,FLD0010
2026-02-21,,,,,FLD0010
2026-02-26,0.7791,0.4830,1.4328,716.1582,FLD0010
2026-03-03,0.7763,0.4837,1.4259,716.1816,FLD0010
2026-03-08,0.7741,0.4848,1.4254,716.2820,FLD0010
2026-03-13,0.7733,0.4871,1.4424,716.5904,FLD0010
2026-03-18,0.7744,0.4910,1.4815,717.1607,FLD0010
2026-03-23,0.7772,0.4964,1.5406,717.9698,FLD0010
2026-03-28,0.7813,0.5031,1.6196,719.0259,FLD0010
2026-04-02,0.7847,0.5089,1.6851,719.9080,FLD0010
2026-04-07,0.7865,0.5124,1.7216,720.4090,FLD0010
2026-04-12,0.7867,0.5124,1.7123,720.2661,FLD0010
2026-04-17,0.7850,0.5133,1.7199,720.4027,FLD0010
2026-04-22,0.7880,0.5125,1.6734,719.7348,FLD0010
2026-04-27,0.7789,0.5062,1.5994,719.3284,FLD0010
2026-05-02,0.7597,0.4962,1.5222,719.3363,FLD0010
2026-05-07,0.7442,0.4886,1.4840,719.8372,FLD0010
2026-05-12,0.7137,0.4743,1.3957,719.4763,FLD0010
2026-05-17,0.6963,0.4701,1.3919,719.9106,FLD0010
2026-05-22,0.6898,0.4631,1.3152,718.8362,FLD0010
2026-05-27,0.7025,0.4671,1.3360,718.2773,FLD0010
2026-06-01,0.7346,0.4839,1.4742,718.6258,FLD0010
2026-06-06,0.7780,0.5086,1.6892,719.7651,FLD0010
2026-06-11,0.7975,0.5236,1.8305,720.4134,FLD0010
2026-06-16,0.8063,0.5330,1.9231,721.3168,FLD0010
2026-06-21,0.7902,0.5250,1.8726,721.2154,FLD0010
2026-06-26,0.7773,0.5189,1.8384,721.1722,FLD0010
2026-07-01,,,,,FLD0010
2026-07-06,,,,,FLD0010
2026-07-11,,,,,FLD0010
2026-07-16,,,,,FLD0010
2026-07-21,,,,,FLD0010
2026-07-26,,,,,FLD0010
2026-07-31,,,,,FLD0010
2026-08-05,,,,,FLD0010
2026-08-10,,,,,FLD0010
2026-08-15,,,,,FLD0010
2026-08-20,,,,,FLD0010
2026-08-25,0.6495,0.4648,1.5789,721.6594,FLD0010
2026-08-30,0.6389,0.4602,1.5573,721.7000,FLD0010
2026-09-04,0.6282,0.4557,1.5357,721.7406,FLD0010
2026-09-09,0.6176,0.4512,1.5141,721.7812,FLD0010
2026-09-14,,,,,FLD0010
2026-09-19,,,,,FLD0010
2025-06-01,,,,,FLD0011
2025-06-06,,,,,FLD0011
2025-06-11,,,,,FLD0011
2025-06-16,,,,,FLD0011
2025-06-21,,,,,FLD0011
2025-06-26,,,,,FLD0011
2025-07-01,,,,,FLD0011
2025-07-06,,,,,FLD0011
2025-07-11,,,,,FLD0011
2025-07-16,,,,,FLD0011
2025-07-21,,,,,FLD0011
2025-07-26,,,,,FLD0011
2025-07-31,,,,,FLD0011
2025-08-05,,,,,FLD0011
2025-08-10,,,,,FLD0011
2025-08-15,,,,,FLD0011
2025-08-20,,,,,FLD0011
2025-08-25,,,,,FLD0011
2025-08-30,,,,,FLD0011
2025-09-04,,,,,FLD0011
2025-09-09,,,,,FLD0011
2025-09-14,,,,,FLD0011
2025-09-19,,,,,FLD0011
2025-09-24,,,,,FLD0011
2025-09-29,,,,,FLD0011
2025-10-04,,,,,FLD0011
2025-10-09,,,,,FLD0011
2025-10-14,,,,,FLD0011
2025-10-19,,,,,FLD0011
2025-10-24,,,,,FLD0011
2025-10-29,,,,,FLD0011
2025-11-03,,,,,FLD0011
2025-11-08,,,,,FLD0011
2025-11-13,,,,,FLD0011
2025-11-18,,,,,FLD0011
2025-11-23,,,,,FLD0011
2025-11-28,,,,,FLD0011
2025-12-03,,,,,FLD0011
2025-12-08,0.8706,0.5163,1.9421,716.8467,FLD0011
2025-12-13,0.8658,0.5151,1.9352,716.9468,FLD0011
2025-12-18,0.8610,0.5138,1.9282,717.0469,FLD0011
2025-12-23,0.8562,0.5126,1.9212,717.1470,FLD0011
2025-12-28,,,,,FLD0011
2026-01-02,,,,,FLD0011
2026-01-07,,,,,FLD0011
2026-01-12,,,,,FLD0011
2026-01-17,,,,,FLD0011
2026-01-22,,,,,FLD0011
2026-01-27,,,,,FLD0011
2026-02-01,,,,,FLD0011
2026-02-06,,,,,FLD0011
2026-02-11,,,,,FLD0011
2026-02-16,,,,,FLD0011
2026-02-21,,,,,FLD0011
2026-02-26,,,,,FLD0011
2026-03-03,,,,,FLD0011
2026-03-08,,,,,FLD0011
2026-03-13,,,,,FLD0011
2026-03-18,,,,,FLD0011
2026-03-23,,,,,FLD0011
2026-03-28,,,,,FLD0011
2026-04-02,,,,,FLD0011
2026-04-07,,,,,FLD0011
2026-04-12,,,,,FLD0011
2026-04-17,,,,,FLD0011
2026-04-22,,,,,FLD0011
2026-04-27,,,,,FLD0011
2026-05-02,,,,,FLD0011
2026-05-07,,,,,FLD0011
2026-05-12,,,,,FLD0011
2026-05-17,,,,,FLD0011
2026-05-22,,,,,FLD0011
2026-05-27,,,,,FLD0011
2026-06-01,,,,,FLD0011
2026-06-06,,,,,FLD0011
2026-06-11,,,,,FLD0011
2026-06-16,,,,,FLD0011
2026-06-21,,,,,FLD0011
2026-06-26,,,,,FLD0011
2026-07-01,,,,,FLD0011
2026-07-06,,,,,FLD0011
2026-07-11,,,,,FLD0011
2026-07-16,,,,,FLD0011
2026-07-21,,,,,FLD0011
2026-07-26,,,,,FLD0011
2026-07-31,,,,,FLD0011
2026-08-05,,,,,FLD0011
2026-08-10,,,,,FLD0011
2026-08-15,,,,,FLD0011
2026-08-20,,,,,FLD0011
2026-08-25,0.6214,0.4519,1.5796,722.0528,FLD0011
2026-08-30,0.6167,0.4506,1.5726,722.1529,FLD0011
2026-09-04,0.6119,0.4494,1.5657,722.2530,FLD0011
2026-09-09,0.6071,0.4481,1.5587,722.3531,FLD0011
2026-09-14,,,,,FLD0011
2026-09-19,,,,,FLD0011
2025-06-01,,,,,FLD0012
2025-06-06,,,,,FLD0012
2025-06-11,,,,,FLD0012
2025-06-16,,,,,FLD0012
2025-06-21,,,,,FLD0012
2025-06-26,,,,,FLD0012
2025-07-01,,,,,FLD0012
2025-07-06,,,,,FLD0012
2025-07-11,,,,,FLD0012
2025-07-16,,,,,FLD0012
2025-07-21,,,,,FLD0012
2025-07-26,,,,,FLD0012
2025-07-31,,,,,FLD0012
2025-08-05,,,,,FLD0012
2025-08-10,,,,,FLD0012
2025-08-15,,,,,FLD0012
2025-08-20,,,,,FLD0012
2025-08-25,,,,,FLD0012
2025-08-30,,,,,FLD0012
2025-09-04,,,,,FLD0012
2025-09-09,,,,,FLD0012
2025-09-14,,,,,FLD0012
2025-09-19,,,,,FLD0012
2025-09-24,,,,,FLD0012
2025-09-29,,,,,FLD0012
2025-10-04,,,,,FLD0012
2025-10-09,,,,,FLD0012
2025-10-14,,,,,FLD0012
2025-10-19,,,,,FLD0012
2025-10-24,,,,,FLD0012
2025-10-29,,,,,FLD0012
2025-11-03,,,,,FLD0012
2025-11-08,,,,,FLD0012
2025-11-13,,,,,FLD0012
2025-11-18,,,,,FLD0012
2025-11-23,,,,,FLD0012
2025-11-28,,,,,FLD0012
2025-12-03,,,,,FLD0012
2025-12-08,,,,,FLD0012
2025-12-13,,,,,FLD0012
2025-12-18,,,,,FLD0012
2025-12-23,,,,,FLD0012
2025-12-28,,,,,FLD0012
2026-01-02,,,,,FLD0012
2026-01-07,,,,,FLD0012
2026-01-12,,,,,FLD0012
2026-01-17,,,,,FLD0012
2026-01-22,,,,,FLD0012
2026-01-27,,,,,FLD0012
2026-02-01,,,,,FLD0012
2026-02-06,,,,,FLD0012
2026-02-11,,,,,FLD0012
2026-02-16,,,,,FLD0012
2026-02-21,,,,,FLD0012
2026-02-26,,,,,FLD0012
2026-03-03,,,,,FLD0012
2026-03-08,,,,,FLD0012
2026-03-13,,,,,FLD0012
2026-03-18,,,,,FLD0012
2026-03-23,,,,,FLD0012
2026-03-28,,,,,FLD0012
2026-04-02,,,,,FLD0012
2026-04-07,,,,,FLD0012
2026-04-12,,,,,FLD0012
2026-04-17,,,,,FLD0012
2026-04-22,,,,,FLD0012
2026-04-27,,,,,FLD0012
2026-05-02,,,,,FLD0012
2026-05-07,,,,,FLD0012
2026-05-12,,,,,FLD0012
2026-05-17,,,,,FLD0012
2026-05-22,,,,,FLD0012
2026-05-27,,,,,FLD0012
2026-06-01,,,,,FLD0012
2026-06-06,,,,,FLD0012
2026-06-11,,,,,FLD0012
2026-06-16,,,,,FLD0012
2026-06-21,,,,,FLD0012
2026-06-26,,,,,FLD0012
2026-07-01,,,,,FLD0012
2026-07-06,,,,,FLD0012
2026-07-11,,,,,FLD0012
2026-07-16,,,,,FLD0012
2026-07-21,,,,,FLD0012
2026-07-26,,,,,FLD0012
2026-07-31,,,,,FLD0012
2026-08-05,,,,,FLD0012
2026-08-10,,,,,FLD0012
2026-08-15,,,,,FLD0012
2026-08-20,,,,,FLD0012
2026-08-25,,,,,FLD0012
2026-08-30,,,,,FLD0012
2026-09-04,,,,,FLD0012
2026-09-09,,,,,FLD0012
2026-09-14,,,,,FLD0012
2026-09-19,,,,,FLD0012
2025-06-01,,,,,FLD0013
2025-06-06,,,,,FLD0013
2025-06-11,,,,,FLD0013
2025-06-16,,,,,FLD0013
2025-06-21,,,,,FLD0013
2025-06-26,,,,,FLD0013
2025-07-01,,,,,FLD0013
2025-07-06,,,,,FLD0013
2025-07-11,,,,,FLD0013
2025-07-16,,,,,FLD0013
2025-07-21,,,,,FLD0013
2025-07-26,,,,,FLD0013
2025-07-31,,,,,FLD0013
2025-08-05,,,,,FLD0013
2025-08-10,,,,,FLD0013
2025-08-15,,,,,FLD0013
2025-08-20,,,,,FLD0013
2025-08-25,,,,,FLD0013
2025-08-30,,,,,FLD0013
2025-09-04,,,,,FLD0013
2025-09-09,,,,,FLD0013
2025-09-14,,,,,FLD0013
2025-09-19,,,,,FLD0013
2025-09-24,,,,,FLD0013
2025-09-29,,,,,FLD0013
2025-10-04,,,,,FLD0013
2025-10-09,,,,,FLD0013
2025-10-14,,,,,FLD0013
2025-10-19,,,,,FLD0013
2025-10-24,,,,,FLD0013
2025-10-29,,,,,FLD0013
2025-11-03,,,,,FLD0013
2025-11-08,,,,,FLD0013
2025-11-13,,,,,FLD0013
2025-11-18,,,,,FLD0013
2025-11-23,,,,,FLD0013
2025-11-28,,,,,FLD0013
2025-12-03,,,,,FLD0013
2025-12-08,0.8552,0.5073,1.8057,716.7338,FLD0013
2025-12-13,0.8490,0.5035,1.7907,716.9835,FLD0013
2025-12-18,0.8428,0.4997,1.7757,717.2333,FLD0013
2025-12-23,0.8365,0.4960,1.7607,717.4830,FLD0013
2025-12-28,,,,,FLD0013
2026-01-02,,,,,FLD0013
2026-01-07,,,,,FLD0013
2026-01-12,0.8116,0.4809,1.7008,718.4820,FLD0013
2026-01-17,0.8053,0.4769,1.6850,718.7441,FLD0013
2026-01-22,0.7991,0.4732,1.6702,718.9908,FLD0013
2026-01-27,0.7933,0.4702,1.6582,719.1958,FLD0013
2026-02-01,0.7880,0.4683,1.6496,719.3483,FLD0013
2026-02-06,0.7832,0.4673,1.6443,719.4529,FLD0013
2026-02-11,0.7787,0.4668,1.6408,719.5298,FLD0013
2026-02-16,0.7741,0.4662,1.6368,719.6144,FLD0013
2026-02-21,,,,,FLD0013
2026-02-26,,,,,FLD0013
2026-03-03,,,,,FLD0013
2026-03-08,,,,,FLD0013
2026-03-13,,,,,FLD0013
2026-03-18,,,,,FLD0013
2026-03-23,,,,,FLD0013
2026-03-28,,,,,FLD0013
2026-04-02,,,,,FLD0013
2026-04-07,,,,,FLD0013
2026-04-12,,,,,FLD0013
2026-04-17,,,,,FLD0013
2026-04-22,,,,,FLD0013
2026-04-27,,,,,FLD0013
2026-05-02,,,,,FLD0013
2026-05-07,,,,,FLD0013
2026-05-12,,,,,FLD0013
2026-05-17,,,,,FLD0013
2026-05-22,,,,,FLD0013
2026-05-27,,,,,FLD0013
2026-06-01,,,,,FLD0013
2026-06-06,,,,,FLD0013
2026-06-11,,,,,FLD0013
2026-06-16,,,,,FLD0013
2026-06-21,,,,,FLD0013
2026-06-26,,,,,FLD0013
2026-07-01,,,,,FLD0013
2026-07-06,,,,,FLD0013
2026-07-11,,,,,FLD0013
2026-07-16,,,,,FLD0013
2026-07-21,,,,,FLD0013
2026-07-26,,,,,FLD0013
2026-07-31,,,,,FLD0013
2026-08-05,,,,,FLD0013
2026-08-10,,,,,FLD0013
2026-08-15,,,,,FLD0013
2026-08-20,,,,,FLD0013
2026-08-25,0.5978,0.4398,1.4768,722.9463,FLD0013
2026-08-30,0.5932,0.4391,1.4725,723.0340,FLD0013
2026-09-04,0.5885,0.4384,1.4683,723.1217,FLD0013
2026-09-09,0.5839,0.4377,1.4641,723.2094,FLD0013
2026-09-14,,,,,FLD0013
2026-09-19,,,,,FLD0013
2025-06-01,,,,,FLD0014
2025-06-06,,,,,FLD0014
2025-06-11,,,,,FLD0014
2025-06-16,,,,,FLD0014
2025-06-21,,,,,FLD0014
2025-06-26,,,,,FLD0014
2025-07-01,,,,,FLD0014
2025-07-06,,,,,FLD0014
2025-07-11,,,,,FLD0014
2025-07-16,,,,,FLD0014
2025-07-21,,,,,FLD0014
2025-07-26,,,,,FLD0014
2025-07-31,,,,,FLD0014
2025-08-05,,,,,FLD0014
2025-08-10,,,,,FLD0014
2025-08-15,,,,,FLD0014
2025-08-20,,,,,FLD0014
2025-08-25,,,,,FLD0014
2025-08-30,,,,,FLD0014
2025-09-04,,,,,FLD0014
2025-09-09,,,,,FLD0014
2025-09-14,,,,,FLD0014
2025-09-19,,,,,FLD0014
2025-09-24,,,,,FLD0014
2025-09-29,,,,,FLD0014
2025-10-04,,,,,FLD0014
2025-10-09,,,,,FLD0014
2025-10-14,,,,,FLD0014
2025-10-19,,,,,FLD0014
2025-10-24,,,,,FLD0014
2025-10-29,,,,,FLD0014
2025-11-03,,,,,FLD0014
2025-11-08,,,,,FLD0014
2025-11-13,,,,,FLD0014
2025-11-18,,,,,FLD0014
2025-11-23,,,,,FLD0014
2025-11-28,,,,,FLD0014
2025-12-03,,,,,FLD0014
2025-12-08,0.8191,0.4585,1.4366,714.7229,FLD0014
2025-12-13,0.8180,0.4601,1.4475,714.8311,FLD0014
2025-12-18,0.8168,0.4616,1.4584,714.9393,FLD0014
2025-12-23,0.8156,0.4632,1.4693,715.0475,FLD0014
2025-12-28,,,,,FLD0014
2026-01-02,,,,,FLD0014
2026-01-07,,,,,FLD0014
2026-01-12,,,,,FLD0014
2026-01-17,,,,,FLD0014
2026-01-22,,,,,FLD0014
2026-01-27,,,,,FLD0014
2026-02-01,,,,,FLD0014
2026-02-06,,,,,FLD0014
2026-02-11,,,,,FLD0014
2026-02-16,,,,,FLD0014
2026-02-21,,,,,FLD0014
2026-02-26,0.8001,0.4833,1.6111,716.4538,FLD0014
2026-03-03,0.7989,0.4849,1.6219,716.5598,FLD0014
2026-03-08,0.7977,0.4865,1.6328,716.6686,FLD0014
2026-03-13,0.7966,0.4879,1.6441,716.7846,FLD0014
2026-03-18,0.7956,0.4893,1.6557,716.9100,FLD0014
2026-03-23,0.7947,0.4905,1.6678,717.0437,FLD0014
2026-03-28,0.7938,0.4917,1.6800,717.1824,FLD0014
2026-04-02,0.7929,0.4929,1.6922,717.3197,FLD0014
2026-04-07,,,,,FLD0014
2026-04-12,,,,,FLD0014
2026-04-17,,,,,FLD0014
2026-04-22,,,,,FLD0014
2026-04-27,,,,,FLD0014
2026-05-02,,,,,FLD0014
2026-05-07,,,,,FLD0014
2026-05-12,,,,,FLD0014
2026-05-17,,,,,FLD0014
2026-05-22,,,,,FLD0014
2026-05-27,,,,,FLD0014
2026-06-01,,,,,FLD0014
2026-06-06,,,,,FLD0014
2026-06-11,,,,,FLD0014
2026-06-16,,,,,FLD0014
2026-06-21,,,,,FLD0014
2026-06-26,,,,,FLD0014
2026-07-01,,,,,FLD0014
2026-07-06,,,,,FLD0014
2026-07-11,,,,,FLD0014
2026-07-16,,,,,FLD0014
2026-07-21,,,,,FLD0014
2026-07-26,,,,,FLD0014
2026-07-31,,,,,FLD0014
2026-08-05,,,,,FLD0014
2026-08-10,,,,,FLD0014
2026-08-15,,,,,FLD0014
2026-08-20,,,,,FLD0014
2026-08-25,0.7674,0.5284,2.0445,721.2857,FLD0014
2026-08-30,0.7665,0.5296,2.0566,721.4224,FLD0014
2026-09-04,0.7656,0.5308,2.0688,721.5592,FLD0014
2026-09-09,0.7647,0.5321,2.0809,721.6959,FLD0014
2026-09-14,,,,,FLD0014
2026-09-19,,,,,FLD0014
2025-06-01,,,,,FLD0016
2025-06-06,,,,,FLD0016
2025-06-11,,,,,FLD0016
2025-06-16,,,,,FLD0016
2025-06-21,,,,,FLD0016
2025-06-26,,,,,FLD0016
2025-07-01,,,,,FLD0016
2025-07-06,,,,,FLD0016
2025-07-11,,,,,FLD0016
2025-07-16,,,,,FLD0016
2025-07-21,,,,,FLD0016
2025-07-26,,,,,FLD0016
2025-07-31,,,,,FLD0016
2025-08-05,,,,,FLD0016
2025-08-10,,,,,FLD0016
2025-08-15,,,,,FLD0016
2025-08-20,,,,,FLD0016
2025-08-25,,,,,FLD0016
2025-08-30,,,,,FLD0016
2025-09-04,,,,,FLD0016
2025-09-09,,,,,FLD0016
2025-09-14,,,,,FLD0016
2025-09-19,,,,,FLD0016
2025-09-24,,,,,FLD0016
2025-09-29,,,,,FLD0016
2025-10-04,,,,,FLD0016
2025-10-09,,,,,FLD0016
2025-10-14,,,,,FLD0016
2025-10-19,,,,,FLD0016
2025-10-24,,,,,FLD0016
2025-10-29,,,,,FLD0016
2025-11-03,,,,,FLD0016
2025-11-08,,,,,FLD0016
2025-11-13,,,,,FLD0016
2025-11-18,,,,,FLD0016
2025-11-23,,,,,FLD0016
2025-11-28,,,,,FLD0016
2025-12-03,,,,,FLD0016
2025-12-08,0.9639,0.6329,3.1333,721.0123,FLD0016
2025-12-13,0.9528,0.6201,2.9917,720.7375,FLD0016
2025-12-18,0.9417,0.6073,2.8501,720.4627,FLD0016
2025-12-23,0.9306,0.5946,2.7086,720.1879,FLD0016
2025-12-28,,,,,FLD0016
2026-01-02,,,,,FLD0016
2026-01-07,,,,,FLD0016
2026-01-12,0.8861,0.5435,2.1422,719.0888,FLD0016
2026-01-17,0.8750,0.5307,2.0006,718.8140,FLD0016
2026-01-22,0.8638,0.5179,1.8590,718.5392,FLD0016
2026-01-27,0.8527,0.5052,1.7174,718.2645,FLD0016
2026-02-01,,,,,FLD0016
2026-02-06,,,,,FLD0016
2026-02-11,,,,,FLD0016
2026-02-16,,,,,FLD0016
2026-02-21,,,,,FLD0016
2026-02-26,,,,,FLD0016
2026-03-03,,,,,FLD0016
2026-03-08,,,,,FLD0016
2026-03-13,,,,,FLD0016
2026-03-18,,,,,FLD0016
2026-03-23,,,,,FLD0016
2026-03-28,,,,,FLD0016
2026-04-02,,,,,FLD0016
2026-04-07,,,,,FLD0016
2026-04-12,,,,,FLD0016
2026-04-17,,,,,FLD0016
2026-04-22,,,,,FLD0016
2026-04-27,,,,,FLD0016
2026-05-02,,,,,FLD0016
